Author;IdInDiva;Type;Year;LevelND
Kurti, Erdelina;853393;Konferensbidrag;2015;1
Kurti, Erdelina;916110;Konferensbidrag;2014;0
Kvärndrup, Sigurd;431837;Kapitel i bok, del av antologi;2011;1
Kümmerling-Meibauer, Bettina;530615;Kapitel i bok, del av antologi;2011;2
Kümmerling-Meibauer, Bettina;746318;Kapitel i bok, del av antologi;2014;2
Kümmerling-Meibauer, Bettina;746334;Kapitel i bok, del av antologi;2014;2
Kyusakova, Mimi;542523;Kapitel i bok, del av antologi;2013;1
Kåhre, Peter;649934;Artikel i tidskrift;2013;1
Kåhre, Peter;890055;Artikel i tidskrift;2015;1
Källberg, Evelina;806358;Artikel, forskningsöversikt;2015;0
Källsner, Bo;395895;Artikel i tidskrift;2012;1
Källsner, Bo;439341;Konferensbidrag;2011;0
Källsner, Bo;530028;Artikel i tidskrift;2012;1
Källsner, Bo;530288;Konferensbidrag;2012;0
Källsner, Bo;601374;Artikel i tidskrift;2013;1
Källsner, Bo;706232;Artikel i tidskrift;2015;1
Källsner, Bo;708882;Konferensbidrag;2012;0
Källsner, Bo;787491;Artikel i tidskrift;2014;2
Källsner, Bo;805180;Artikel i tidskrift;2015;1
Källsner, Bo;805181;Artikel i tidskrift;2014;1
Källsner, Bo;805196;Konferensbidrag;2012;0
Källsner, Bo;851352;Konferensbidrag;2014;0
Källsner, Bo;853204;Artikel i tidskrift;2015;1
Källsner, Bo;871559;Artikel i tidskrift;2015;1
Körnefors, Rune;453126;Artikel i tidskrift;2012;1
Lagrosen, Stefan;656434;Konferensbidrag;2013;0
Lagrosen, Stefan;656440;Konferensbidrag;2013;0
Lagrosen, Stefan;658301;Konferensbidrag;2013;0
Lagrosen, Stefan;658302;Konferensbidrag;2013;0
Lagrosen, Stefan;658454;Konferensbidrag;2013;0
Lagrosen, Stefan;705827;Konferensbidrag;2013;0
Lagrosen, Stefan;705831;Konferensbidrag;2014;0
Lagrosen, Stefan;707559;Artikel i tidskrift;2014;1
Lagrosen, Stefan;711577;Konferensbidrag;2014;1
Lagrosen, Stefan;715075;Konferensbidrag;2014;0
Lagrosen, Stefan;774025;Artikel i tidskrift;2014;1
Lagrosen, Stefan;774027;Artikel i tidskrift;2014;1
Lagrosen, Stefan;774029;Konferensbidrag;2014;0
Lagrosen, Stefan;774030;Konferensbidrag;2014;0
Lagrosen, Stefan;774031;Konferensbidrag;2014;0
Lagrosen, Stefan;796835;Konferensbidrag;2015;0
Lagrosen, Stefan;820886;Artikel i tidskrift;2015;0
Lagrosen, Stefan;846488;Kapitel i bok, del av antologi;2015;2
Lagrosen, Stefan;858488;Kapitel i bok, del av antologi;2015;2
Lagrosen, Stefan;858497;Konferensbidrag;2015;1
Lagrosen, Stefan;858498;Konferensbidrag;2015;1
Laitinen, Mikko;587786;Kapitel i bok, del av antologi;2012;2
Laitinen, Mikko;587940;Bok;2011;1
Laitinen, Mikko;588119;Artikel i tidskrift;2014;2
Laitinen, Mikko;677730;Artikel i tidskrift;2013;1
Laitinen, Mikko;677744;Kapitel i bok, del av antologi;2014;2
Laitinen, Mikko;722901;Kapitel i bok, del av antologi;2014;2
Laitinen, Mikko;722904;Kapitel i bok, del av antologi;2014;2
Laitinen, Mikko;807417;Kapitel i bok, del av antologi;2015;1
Laitinen, Mikko;807425;Kapitel i bok, del av antologi;2015;1
Laitinen, Mikko;807430;Kapitel i bok, del av antologi;2015;0
Laitinen, Mikko;807432;Kapitel i bok, del av antologi;2015;0
Laitinen, Mikko;807438;Kapitel i bok, del av antologi;2015;0
Lamberth, Marion;706825;Kapitel i bok, del av antologi;2011;0
Lamberth, Marion;706826;Kapitel i bok, del av antologi;2011;0
Lamberth, Marion;706827;Kapitel i bok, del av antologi;2013;0
Laohaprapanon, Sawanya;579823;Artikel i tidskrift;2012;1
Laohaprapanon, Sawanya;615582;Artikel i tidskrift;2013;1
Laohaprapanon, Sawanya;633341;Artikel i tidskrift;2014;1
Laohaprapanon, Sawanya;677616;Artikel i tidskrift;2014;1
Larsson Eriksson, Karin;845475;Kapitel i bok, del av antologi;2015;0
Larsson Mauléon, Annika;565129;Artikel i tidskrift;2012;1
Larsson Mauléon, Annika;575128;Artikel i tidskrift;2012;0
Larsson Mauléon, Annika;575562;Artikel i tidskrift;2012;1
Larsson Mauléon, Annika;666336;Artikel i tidskrift;2013;1
Larsson Mauléon, Annika;666611;Artikel i tidskrift;2013;0
Larsson Olaison, Ulf;452617;Artikel i tidskrift;2011;0
Larsson Olaison, Ulf;688269;Bok;2013;0
Larsson Olaison, Ulf;842331;Artikel i tidskrift;2015;1
Larsson Ringqvist, Eva;753310;Artikel i tidskrift;2013;1
Larsson, Ann-Charlotte;852612;Artikel i tidskrift;2015;1
Larsson, Daniel;713334;Kapitel i bok, del av antologi;2013;1
Larsson, John;885953;Artikel i tidskrift;2015;1
Larsson, John;974086;Artikel i tidskrift;2015;1
Larsson, Kjell;582567;Artikel i tidskrift;2012;2
Larsson, Kjell;617016;Artikel i tidskrift;2013;1
Larsson, Kjell;658529;Artikel i tidskrift;2013;2
Larsson, Kjell;688596;Artikel i tidskrift;2014;1
Larsson, Kjell;732807;Kapitel i bok, del av antologi;2014;0
Larsson, Kjell;732808;Kapitel i bok, del av antologi;2014;0
Larsson, Kjell;757333;Bok;2014;0
Larsson, Kjell;802627;Artikel i tidskrift;2015;1
Larsson, Lena;473184;Konferensbidrag;2011;0
Larsson, Lena;473202;Konferensbidrag;2011;0
Larsson, Lena;473203;Konferensbidrag;2011;0
Larsson, Lena;473510;Konferensbidrag;2011;0
Larsson, Lena;509764;Artikel i tidskrift;2012;0
Larsson, Lena;536825;Artikel i tidskrift;2012;1
Larsson, Lena;620223;Artikel i tidskrift;2011;1
Larsson, Lena;663138;Artikel i tidskrift;2013;0
Larsson, Lena;663140;Kapitel i bok, del av antologi;2013;0
Larsson, Lena;663142;Kapitel i bok, del av antologi;2013;0
Larsson, Lena;663145;Kapitel i bok, del av antologi;2013;0
Larsson, Lena;694899;Artikel i tidskrift;2011;0
Larsson, Lena;731278;Artikel i tidskrift;2014;1
Larsson, Lena;909139;Kapitel i bok, del av antologi;2015;0
Larsson, Margaretha;607694;Artikel i tidskrift;2013;1
Larsson, Margaretha;759628;Artikel i tidskrift;2014;1
Larsson, Margaretha;761363;Artikel i tidskrift;2012;1
Larsson, Margaretha;765779;Artikel i tidskrift;2015;1
Larsson, Mats;544051;Bok;2012;1
Larsson, Mats;609401;Kapitel i bok, del av antologi;2013;1
Larsson, Mats;724445;Bok;2014;1
Larsson, Mats;735003;Kapitel i bok, del av antologi;2015;2
Larsson, Mats;849766;Kapitel i bok, del av antologi;2015;0
Larsson, Mats;892845;Artikel i tidskrift;2015;1
Larsson, Per;529439;Artikel i tidskrift;2012;1
Larsson, Per;530903;Artikel i tidskrift;2012;1
Larsson, Per;677920;Artikel i tidskrift;2014;1
Larsson, Per;679595;Artikel i tidskrift;2014;1
Larsson, Per;811486;Artikel, forskningsöversikt;2015;1
Larsson, Per;811570;Artikel i tidskrift;2015;1
Larsson, Per;811576;Artikel i tidskrift;2013;1
Larsson, Per;811581;Artikel i tidskrift;2015;1
Larsson, Per;811726;Artikel, forskningsöversikt;2015;1
Larsson, Per;811730;Artikel i tidskrift;2015;2
Larsson, Per;843068;Artikel i tidskrift;2015;1
Larsson, Sara;790623;Artikel i tidskrift;2015;1
Larsson, Sara;847937;Artikel i tidskrift;2015;1
Latorre-Margalef, Neus;474121;Artikel i tidskrift;2011;1
Latorre-Margalef, Neus;474127;Artikel i tidskrift;2011;1
Latorre-Margalef, Neus;576312;Artikel i tidskrift;2012;1
Latorre-Margalef, Neus;627293;Artikel i tidskrift;2013;1
Latorre-Margalef, Neus;642624;Artikel i tidskrift;2013;2
Latorre-Margalef, Neus;653656;Artikel i tidskrift;2013;1
Latorre-Margalef, Neus;705520;Artikel i tidskrift;2013;1
Latorre-Margalef, Neus;711157;Artikel i tidskrift;2014;2
Latorre-Margalef, Neus;711770;Artikel i tidskrift;2014;1
Latorre-Margalef, Neus;807569;Artikel i tidskrift;2015;2
Latorre-Margalef, Neus;865100;Artikel i tidskrift;2015;1
Leberfinger, Karolina;312268;Artikel i tidskrift;2011;1
Legrand, Catherine;343800;Artikel i tidskrift;2011;1
Legrand, Catherine;343817;Artikel i tidskrift;2011;1
Legrand, Catherine;410041;Artikel i tidskrift;2012;1
Legrand, Catherine;469795;Artikel i tidskrift;2011;1
Legrand, Catherine;469806;Artikel i tidskrift;2011;1
Legrand, Catherine;469821;Kapitel i bok, del av antologi;2012;2
Legrand, Catherine;574408;Artikel i tidskrift;2012;1
Legrand, Catherine;623856;Artikel i tidskrift;2012;1
Legrand, Catherine;675738;Artikel i tidskrift;2013;1
Legrand, Catherine;709822;Artikel i tidskrift;2014;2
Legrand, Catherine;711699;Artikel i tidskrift;2014;1
Legrand, Catherine;821453;Artikel i tidskrift;2015;1
Legrand, Catherine;843068;Artikel i tidskrift;2015;1
Legrand, Catherine;843069;Artikel i tidskrift;2015;1
Legrand, Catherine;843072;Artikel i tidskrift;2015;2
Legrand, Catherine;843074;Artikel i tidskrift;2015;1
Legrand, Catherine;885953;Artikel i tidskrift;2015;1
Leitet, Johan;470537;Konferensbidrag;2011;0
Lemdahl, Geoffrey;544051;Bok;2012;1
Lemdahl, Geoffrey;662125;Artikel i tidskrift;2013;2
Lemdahl, Geoffrey;675660;Artikel i tidskrift;2013;1
Lemdahl, Geoffrey;709891;Konferensbidrag;2014;0
Lemdahl, Geoffrey;724445;Bok;2014;1
Lemdahl, Geoffrey;750588;Artikel i tidskrift;2014;1
Lemdahl, Geoffrey;761387;Artikel i tidskrift;2014;1
Lemdahl, Geoffrey;790607;Artikel i tidskrift;2015;1
Lennartsson, Malin;529612;Artikel i tidskrift;2012;1
Lennartsson, Malin;655660;Kapitel i bok, del av antologi;2013;1
Lennartsson, Malin;773938;Kapitel i bok, del av antologi;2014;0
Levin, Magnus;611045;Kapitel i bok, del av antologi;2013;2
Levin, Magnus;622946;Artikel i tidskrift;2013;2
Levin, Magnus;699498;Artikel i tidskrift;2014;1
Levin, Magnus;861431;Kapitel i bok, del av antologi;2015;1
Lewis, Jane;734484;Artikel i tidskrift;2014;1
Lewis, Peter;389149;Konferensbidrag;2011;1
Lewis, Peter;421993;Konferensbidrag;2011;0
Lewis, Peter;435302;Artikel i tidskrift;2011;1
Lewis, Peter;448784;Konferensbidrag;2011;0
Lewis, Peter;549765;Artikel i tidskrift;2012;1
Lewis, Peter;745483;Artikel i tidskrift;2014;1
Li, Furong;759693;Artikel i tidskrift;2014;2
Li, Yushu;466872;Artikel i tidskrift;2011;1
Li, Yushu;466876;Artikel i tidskrift;2011;1
Li, Yushu;466886;Artikel i tidskrift;2013;1
Lidman, Ulf;420636;Artikel i tidskrift;2012;1
Lilja, Clas;576330;Artikel i tidskrift;2012;1
Lilja, Clas;615468;Artikel i tidskrift;2013;1
Liljekvist-Soltic, Ingela;579090;Artikel i tidskrift;2011;1
Liljenfors, Tomas;719877;Konferensbidrag;2014;0
Lin, Leteng;337851;Artikel i tidskrift;2011;2
Lin, Leteng;406905;Artikel i tidskrift;2011;2
Lin, Leteng;406907;Artikel i tidskrift;2011;1
Lin, Leteng;420328;Konferensbidrag;2011;0
Lin, Leteng;441652;Konferensbidrag;2011;0
Lin, Leteng;619766;Artikel i tidskrift;2013;1
Lin, Leteng;631203;Konferensbidrag;2013;0
Lin, Leteng;682040;Artikel i tidskrift;2014;2
Lin, Leteng;801325;Artikel i tidskrift;2015;2
Lin, Leteng;845082;Konferensbidrag;2015;0
Lin, Leteng;846479;Konferensbidrag;2015;0
Lin, Leteng;867836;Artikel i tidskrift;2015;1
Lindahl, Jeanette;795275;Artikel i tidskrift;2015;1
Lindahl, Jeanette;915785;Kapitel i bok, del av antologi;2013;0
Lindahl, Jeanette;915788;Kapitel i bok, del av antologi;2013;0
Lindahl, Mats;443110;Artikel i tidskrift;2013;2
Lindahl, Mats;443118;Konferensbidrag;2011;0
Lindahl, Mats;443119;Konferensbidrag;2011;0
Lindahl, Mats;547335;Artikel i tidskrift;2012;1
Lindahl, Mats;567711;Artikel i tidskrift;2012;1
Lindahl, Mats;631114;Artikel i tidskrift;2013;0
Lindahl, Mats;714661;Artikel i tidskrift;2014;0
Lindahl, Mats;809127;Artikel i tidskrift;2015;1
Lindahl, Mats;840600;Artikel i tidskrift;2015;1
Lindberg, A. Michael;472011;Artikel i tidskrift;2011;1
Lindberg, A. Michael;472015;Artikel i tidskrift;2011;1
Lindberg, A. Michael;472018;Artikel i tidskrift;2012;1
Lindberg, A. Michael;472025;Kapitel i bok, del av antologi;2012;1
Lindberg, A. Michael;577192;Artikel i tidskrift;2012;1
Lindberg, A. Michael;584717;Artikel i tidskrift;2012;0
Lindberg, A. Michael;612554;Artikel i tidskrift;2013;1
Lindberg, A. Michael;665691;Artikel i tidskrift;2013;1
Lindberg, A. Michael;800020;Artikel i tidskrift;2015;1
Lindberg, A. Michael;800027;Artikel i tidskrift;2014;1
Lindberg, A. Michael;876727;Artikel i tidskrift;2015;2
Lindberg, Boel;665321;Kapitel i bok, del av antologi;2013;1
Lindberg, Boel;665324;Kapitel i bok, del av antologi;2013;1
Lindberg, Boel;665325;Kapitel i bok, del av antologi;2013;1
Lindberg, Boel;665328;Kapitel i bok, del av antologi;2013;1
Lindberg, Boel;665334;Kapitel i bok, del av antologi;2013;1
Lindberg, Boel;665337;Kapitel i bok, del av antologi;2013;0
Lindberg, Boel;665368;Kapitel i bok, del av antologi;2011;0
Lindberg, Boel;877202;Kapitel i bok, del av antologi;2015;0
Lindberg, Elisabeth;634116;Artikel i tidskrift;2013;1
Lindberg, Elisabeth;681892;Artikel i tidskrift;2013;1
Lindberg, Helen;800657;Kapitel i bok, del av antologi;2013;2
Lindberg, Helen;800682;Kapitel i bok, del av antologi;2012;0
Lindberg, Helen;875535;Kapitel i bok, del av antologi;2015;0
Lindberg, Leif;388430;Artikel i tidskrift;2011;2
Lindberg, Leif;582797;Artikel i tidskrift;2013;2
Lindberg, Leif;909032;Kapitel i bok, del av antologi;2015;1
Lindblad, Fredrik;720087;Konferensbidrag;2014;0
Lindblad, Fredrik;805503;Artikel i tidskrift;2015;1
Lindblad, Fredrik;805509;Artikel i tidskrift;2015;1
Lindblad, Fredrik;872449;Konferensbidrag;2015;0
Lindblad, Fredrik;872450;Konferensbidrag;2015;0
Lindblad, Fredrik;916161;Konferensbidrag;2015;0
Lindegård, Boel;843895;Artikel i tidskrift;2015;2
Lindehoff, Elin;344756;Artikel i tidskrift;2011;1
Lindehoff, Elin;510869;Artikel i tidskrift;2011;1
Lindehoff, Elin;664902;Artikel i tidskrift;2012;1
Lindehoff, Elin;708145;Artikel i tidskrift;2014;1
Lindehoff, Elin;744988;Artikel i tidskrift;2014;1
Lindehoff, Elin;843068;Artikel i tidskrift;2015;1
Lindehoff, Elin;843069;Artikel i tidskrift;2015;1
Lindehoff, Elin;843074;Artikel i tidskrift;2015;1
Lindell, Lina;802631;Artikel i tidskrift;2014;1
Lindén, Olof;653667;Artikel i tidskrift;2013;1
Linder, Cedric;443110;Artikel i tidskrift;2013;2
Linder, Cedric;443118;Konferensbidrag;2011;0
Linder, Cedric;443119;Konferensbidrag;2011;0
Linderholt, Andreas;469115;Kapitel i bok, del av antologi;2012;1
Linderholt, Andreas;544454;Konferensbidrag;2012;0
Linderholt, Andreas;544457;Konferensbidrag;2012;0
Linderholt, Andreas;544466;Konferensbidrag;2012;0
Linderholt, Andreas;628183;Konferensbidrag;2013;1
Linderholt, Andreas;710104;Konferensbidrag;2014;1
Linderholt, Andreas;710107;Konferensbidrag;2014;1
Linderholt, Andreas;717847;Artikel, forskningsöversikt;2014;2
Linderholt, Andreas;720062;Konferensbidrag;2014;0
Linderholt, Andreas;748002;Konferensbidrag;2014;0
Linderholt, Andreas;762945;Konferensbidrag;2014;1
Linderholt, Andreas;800293;Konferensbidrag;2015;1
Linderholt, Andreas;800458;Konferensbidrag;2015;1
Linderholt, Andreas;818365;Konferensbidrag;2015;0
Linderholt, Andreas;846689;Konferensbidrag;2015;0
Linderholt, Andreas;846691;Konferensbidrag;2015;0
Linderholt, Andreas;853002;Konferensbidrag;2015;0
Linderholt, Andreas;856844;Konferensbidrag;2015;0
Linderholt, Andreas;939974;Artikel i tidskrift;2015;1
Lindgren, Maria;802858;Kapitel i bok, del av antologi;2015;1
Lindgren, Maria;802869;Kapitel i bok, del av antologi;2015;1
Lindgren, Maria;803078;Kapitel i bok, del av antologi;2015;0
Lindgren, Victor;853758;Artikel i tidskrift;2015;0
Lindh, Karolina;935165;Kapitel i bok, del av antologi;2013;1
Lindh, Karolina;935174;Konferensbidrag;2013;0
Lindh, Markus V.;528725;Artikel i tidskrift;2012;1
Lindh, Markus V.;541645;Artikel i tidskrift;2012;2
Lindh, Markus V.;572253;Artikel i tidskrift;2013;1
Lindh, Markus V.;577111;Artikel i tidskrift;2013;1
Lindh, Markus V.;627388;Artikel i tidskrift;2013;2
Lindh, Markus V.;662488;Artikel i tidskrift;2013;1
Lindh, Markus V.;815025;Artikel i tidskrift;2015;1
Lindh, Markus V.;815303;Artikel i tidskrift;2015;1
Lindh, Markus V.;821453;Artikel i tidskrift;2015;1
Lindh, Markus V.;843072;Artikel i tidskrift;2015;2
Lindh, Markus V.;867703;Artikel i tidskrift;2015;2
Lindh, Markus V.;885953;Artikel i tidskrift;2015;1
Lindh, Thomas;462556;Kapitel i bok, del av antologi;2011;2
Lindh, Thomas;462563;Kapitel i bok, del av antologi;2011;2
Lindh, Thomas;462599;Kapitel i bok, del av antologi;2011;1
Lindh, Thomas;462611;Kapitel i bok, del av antologi;2012;1
Lindkvist, Lars;387032;Bok;2011;1
Lindkvist, Lars;583189;Kapitel i bok, del av antologi;2012;1
Lindkvist, Lars;583200;Kapitel i bok, del av antologi;2012;1
Lindkvist, Lars;657009;Kapitel i bok, del av antologi;2013;2
Lindkvist, Lars;657014;Kapitel i bok, del av antologi;2013;2
Lindkvist, Lars;657021;Kapitel i bok, del av antologi;2013;2
Lindkvist, Lars;657025;Kapitel i bok, del av antologi;2013;0
Lindkvist, Lars;697515;Kapitel i bok, del av antologi;2013;0
Lindkvist, Lars;697520;Kapitel i bok, del av antologi;2013;0
Lindkvist, Lars;697523;Kapitel i bok, del av antologi;2013;0
Lindkvist, Lars;697528;Kapitel i bok, del av antologi;2013;0
Lindkvist, Lars;754342;Konferensbidrag;2014;0
Lindkvist, Lars;754360;Bok;2014;1
Lindkvist, Lars;754372;Bok;2014;0
Lindkvist, Lars;894142;Artikel i tidskrift;2015;1
Lindkvist, Lars;894166;Artikel i tidskrift;2015;1
Lindkvist, Lars;894178;Artikel i tidskrift;2015;0
Lindqvist, Gunilla;580039;Artikel i tidskrift;2013;1
Lindqvist, Gunilla;580086;Artikel i tidskrift;2013;1
Lindqvist, Gunilla;902881;Bok;2013;0
Lindqvist, Katja;697528;Kapitel i bok, del av antologi;2013;0
Lindqvist, Per;418156;Konferensbidrag;2011;0
Lindqvist, Per;448923;Konferensbidrag;2011;0
Lindqvist, Per;448925;Artikel i tidskrift;2011;1
Lindqvist, Per;448927;Konferensbidrag;2011;0
Lindqvist, Per;453854;Konferensbidrag;2011;0
Lindqvist, Per;469422;Konferensbidrag;2011;0
Lindqvist, Per;565762;Artikel i tidskrift;2012;1
Lindqvist, Per;574803;Artikel i tidskrift;2012;1
Lindqvist, Per;663502;Konferensbidrag;2013;0
Lindqvist, Per;704948;Artikel i tidskrift;2014;2
Lindqvist, Per;798626;Artikel i tidskrift;2015;1
Lindqvist, Per;893635;Artikel i tidskrift;2015;1
Lindqvist, Per;899634;Artikel i tidskrift;2015;0
Lindqvist, Per;951086;Kapitel i bok, del av antologi;2015;0
Lindström, Torsten;395529;Artikel i tidskrift;2011;1
Lindström, Torsten;629103;Artikel i tidskrift;2013;1
Lindström, Torsten;665300;Artikel i tidskrift;2013;1
Lindström, Torsten;745933;Bok;2014;0
Lindström, Torsten;847934;Artikel i tidskrift;2015;1
Lindwall, Katrin;530295;Konferensbidrag;2012;1
Linnér, Susanne;453854;Konferensbidrag;2011;0
Linnér, Susanne;468835;Artikel i tidskrift;2011;1
Linnér, Susanne;620223;Artikel i tidskrift;2011;1
Linnér, Susanne;678361;Artikel i tidskrift;2013;1
Linnér, Susanne;678364;Artikel i tidskrift;2013;1
Linnér, Susanne;775075;Artikel i tidskrift;2014;1
Linnér, Susanne;801902;Artikel i tidskrift;2012;1
Linnér, Susanne;881542;Kapitel i bok, del av antologi;2015;0
Linnér, Susanne;881546;Artikel i tidskrift;2015;1
Linnér, Susanne;881547;Artikel i tidskrift;2015;1
Lithner, Stefan;474142;Artikel i tidskrift;2011;0
Liu, Jiayi;663589;Konferensbidrag;2014;1
Liu, Jiayi;717948;Konferensbidrag;2014;1
Liu, Tao;400598;Artikel i tidskrift;2011;1
Liu, Tao;425680;Artikel i tidskrift;2011;1
Liu, Tao;527499;Artikel i tidskrift;2011;1
Ljunggren, Lill;620818;Artikel i tidskrift;2014;1
Locking, Håkan;466889;Artikel i tidskrift;2013;1
Locking, Håkan;656714;Artikel i tidskrift;2014;1
Locking, Håkan;912218;Kapitel i bok, del av antologi;2015;0
Loxbo, Karl;415321;Artikel i tidskrift;2013;2
Loxbo, Karl;466766;Kapitel i bok, del av antologi;2012;1
Loxbo, Karl;466768;Konferensbidrag;2011;0
Loxbo, Karl;505845;Artikel i tidskrift;2012;1
Loxbo, Karl;537017;Artikel i tidskrift;2012;1
Loxbo, Karl;698024;Artikel i tidskrift;2014;1
Loxbo, Karl;712661;Artikel i tidskrift;2014;1
Loxbo, Karl;805169;Kapitel i bok, del av antologi;2015;1
Loxbo, Karl;805171;Artikel i tidskrift;2014;0
Loxbo, Karl;820902;Artikel i tidskrift;2015;1
Loxbo, Karl;877546;Kapitel i bok, del av antologi;2015;1
Lubbe, Nils;468884;Artikel i tidskrift;2011;1
Lund, Anna;388048;Kapitel i bok, del av antologi;2011;1
Lund, Anna;448251;Artikel i tidskrift;2011;1
Lund, Anna;560472;Artikel i tidskrift;2012;0
Lund, Anna;571493;Artikel i tidskrift;2012;1
Lund, Anna;641567;Kapitel i bok, del av antologi;2013;1
Lund, Anna;666103;Artikel i tidskrift;2013;2
Lund, Anna;746652;Konferensbidrag;2013;0
Lund, Anna;746653;Konferensbidrag;2011;0
Lund, Anna;766450;Kapitel i bok, del av antologi;2014;0
Lund, Anna;790479;Artikel i tidskrift;2015;1
Lund, Anna;814472;Kapitel i bok, del av antologi;2015;0
Lund, Anna;849891;Artikel i tidskrift;2015;1
Lund, Kaisa;677992;Konferensbidrag;2013;0
Lund, Kaisa;710408;Konferensbidrag;2013;0
Lund, Martin;767088;Artikel i tidskrift;2015;1
Lund, Martin;788449;Kapitel i bok, del av antologi;2015;1
Lund, Martin;845749;Artikel i tidskrift;2015;0
Lund, Martin;905567;Artikel i tidskrift;2015;1
Lund, Stefan;448251;Artikel i tidskrift;2011;1
Lund, Stefan;454547;Artikel i tidskrift;2011;1
Lund, Stefan;555275;Artikel i tidskrift;2014;2
Lund, Stefan;583615;Kapitel i bok, del av antologi;2012;1
Lund, Stefan;583982;Artikel i tidskrift;2012;1
